pi0_s1,pi0_s2,pi1_s1,D_ts,phi,ny,x1,sty_ts,D_os,x_os,sty_os,pi0_ratio,pi1_ratio,TS_adv,errors
0.02,0.05263157894736842,0.03846153846153846,0.02,0.9099999999999999,0.8899999999999999,21.639836988524095,0.9851820523722808,0.2,21.02664739693083,0.5822763894534692,0.38,0.48,0.691949167468362,
0.02,0.05263157894736842,0.04003267973856209,0.02,0.9099999999999999,0.8899999999999999,21.628534399816534,0.9852859501430008,0.2,21.017379896264867,0.5886240055914703,0.38,0.49,0.6738799994284135,
0.02,0.05263157894736842,0.010416666666666668,0.02,0.9099999999999999,0.8899999999999999,21.842536717710068,0.9832614294706444,0.17,21.790774287570407,0.47440331521898077,0.38,0.2,1.0726276523105214,
0.02,0.05263157894736842,0.0012886597938144332,0.02,0.9099999999999999,0.8899999999999999,21.908873090426493,0.9826079058695654,0.14,22.065089748246425,0.44528261012569453,0.38,0.03,1.2067062210046657,
0.02,0.05263157894736842,0.009146341463414634,0.02,0.9099999999999999,0.8899999999999999,21.851758564349094,0.983171348307231,0.16,21.903292276302754,0.470119443979181,0.38,0.18,1.0913224519825864,
0.02,0.05263157894736842,0.013157894736842106,0.02,0.9099999999999999,0.8899999999999999,21.82264829077931,0.9834548736305148,0.17,21.77123853981655,0.4841235938459207,0.38,0.24,1.0314128171648527,
0.02,0.05263157894736842,0.03273809523809524,0.02,0.9099999999999999,0.8899999999999999,21.6810600879154,0.9848003444538326,0.2,21.06037546763492,0.5591028249145936,0.38,0.44,0.7613939700702941,
0.02,0.05263157894736842,0.004120879120879121,0.02,0.9099999999999999,0.8899999999999999,21.88827262976306,0.9828122414350845,0.15,22.008213053385745,0.4537682389166484,0.38,0.09,1.1658903315523035,
0.02,0.05263157894736842,0.05303030303030304,0.02,0.9099999999999999,0.8899999999999999,21.535261612320653,0.9861312280171312,0.21,20.636008775759688,0.6425302732452449,0.38,0.56,0.5347622813730655,
0.02,0.05263157894736842,0.04698581560283689,0.02,0.9099999999999999,0.8899999999999999,21.578585977579827,0.9857412611244699,0.21,20.668451290214577,0.6173050744391217,0.38,0.53,0.5968461980004072,
0.02,0.05263157894736842,0.027777777777777783,0.02,0.9099999999999999,0.8899999999999999,21.716848309992542,0.9844653736080973,0.19,21.337862662594883,0.5393737506378151,0.38,0.4,0.825200748912895,
0.02,0.05263157894736842,0.055232558139534906,0.02,0.9099999999999999,0.8899999999999999,21.519499558236053,0.9862719844197367,0.21,20.624167302259284,0.6516997051615073,0.38,0.5700000000000001,0.5133841194163409,
0.02,0.05263157894736842,0.06249999999999999,0.02,0.9099999999999999,0.8899999999999999,21.467572762859504,0.9867315599191967,0.22,20.20511253319571,0.6819225479953551,0.38,0.6,0.44698479734962193,
0.02,0.05263157894736842,0.04891304347826088,0.02,0.9099999999999999,0.8899999999999999,21.56476253167568,0.9858661818149499,0.21,20.658116779435524,0.6253571220731299,0.38,0.54,0.5764850947034736,
0.02,0.05263157894736842,0.007936507936507938,0.02,0.9099999999999999,0.8899999999999999,21.86054433834141,0.9830852980224877,0.16,21.91224303652294,0.46606993125302765,0.38,0.16,1.1093085653036354,
0.02,0.05263157894736842,0.00977366255144033,0.02,0.9099999999999999,0.8899999999999999,21.847204152670344,0.9832158675243687,0.16,21.898652618230646,0.47221785892810114,0.38,0.19,1.082123428699191,
0.02,0.05263157894736842,0.04166666666666667,0.02,0.9099999999999999,0.8899999999999999,21.616785982657397,0.9853936041822503,0.2,21.007737826055312,0.5952192384049004,0.38,0.5,0.6555137008389706,
0.02,0.05263157894736842,0.08459595959595963,0.04,0.9499999999999998,0.7899999999999999,21.12980923527927,0.9912975301385488,0.22,20.098457920773825,0.7760237919409896,0.38,0.67,0.2774061058864148,
0.02,0.05263157894736842,0.08854166666666669,0.04,0.9499999999999998,0.7899999999999999,21.103453108139437,0.9932252274291206,0.22,20.079270910307162,0.7927128828131681,0.38,0.68,0.2529444758162338,
0.02,0.05263157894736842,0.024470899470899473,0.02,0.9099999999999999,0.8899999999999999,21.740738172600853,0.984239875433327,0.19,21.35892980774201,0.5264863187397782,0.38,0.37,0.8694500510274392,
0.02,0.05263157894736842,0.04336734693877551,0.02,0.9099999999999999,0.8899999999999999,21.604564880332052,0.985505222243342,0.21,20.687830270497535,0.6021636310876961,0.38,0.51,0.6366070140490068,
0.02,0.05263157894736842,0.10714285714285715,0.05,0.9699999999999999,0.7499999999999999,20.753771730835247,1.0062653475771233,0.23,19.542541808442436,0.872434902162609,0.38,0.72,0.15339877517826572,
0.02,0.05263157894736842,0.11858974358974358,0.05,0.9699999999999999,0.7499999999999999,20.682755349281635,1.014304582109326,0.23,19.493152457947318,0.9215512780600096,0.38,0.74,0.10064909707962721,
0.02,0.05263157894736842,0.07407407407407407,0.02,0.9099999999999999,0.8899999999999999,21.385159898732923,0.9874482945443197,0.22,20.14941827788811,0.7313492560122351,0.38,0.64,0.3501733767099098,
0.02,0.05263157894736842,0.02243589743589744,0.02,0.9099999999999999,0.8899999999999999,21.755451761768157,0.9841002269517363,0.19,21.371891186920386,0.5185423598877799,0.38,0.35000000000000003,0.897820319182236,
0.02,0.05263157894736842,0.13194444444444445,0.05,0.9699999999999999,0.7499999999999999,20.599993261198218,1.023588517496347,0.23,19.43506842791972,0.9785017090445693,0.38,0.76,0.046077393667305344,
0.02,0.05263157894736842,0.03409090909090909,0.02,0.9099999999999999,0.8899999999999999,21.671309513914053,0.9848910263359969,0.2,21.052408045410687,0.5645873066723776,0.38,0.45,0.7444441536258553,
0.02,0.05263157894736842,0.018719806763285027,0.02,0.9099999999999999,0.8899999999999999,21.782343539033963,0.9838434650821581,0.18,21.58859204876202,0.5045160098351994,0.38,0.31,0.9500738250180236,
0.02,0.05263157894736842,0.20343137254901972,0.24,0.9899999999999999,0.01,18.624095022430186,1.2786623257505016,0.24,18.62409502243019,1.2817759515437255,0.38,0.8300000000000001,-0.0024291497975710286,
0.02,0.05263157894736842,0.13949275362318841,0.08,0.9899999999999999,0.6099999999999999,20.352868868717987,1.030507201746059,0.23,19.402028304789425,1.0105223075411158,0.38,0.77,0.019776796668222074,
0.02,0.05263157894736842,0.030172413793103443,0.02,0.9099999999999999,0.8899999999999999,21.699564194955165,0.984627570883384,0.19,21.322603703995807,0.5486894142795473,0.38,0.42,0.7945080500163142,
0.02,0.05263157894736842,0.0369496855345912,0.02,0.9099999999999999,0.8899999999999999,21.650718611752033,0.985081717405731,0.2,21.035561662519832,0.5761627109451187,0.38,0.47000000000000003,0.7097283435608577,
0.02,0.05263157894736842,0.050925925925925944,0.02,0.9099999999999999,0.8899999999999999,21.550334559522796,0.9859960698284976,0.21,20.647313429395897,0.6337578149856242,0.38,0.55,0.555793153968229,
0.02,0.05263157894736842,0.06798245614035088,0.02,0.9099999999999999,0.8899999999999999,21.428490796514893,0.9870733534666561,0.22,20.17877981870688,0.7053722594521659,0.38,0.62,0.3993651440634711,
0.02,0.05263157894736842,0.30555555555555564,0.25,0.9699999999999999,0.01,17.95509575299155,1.6951001648243482,0.25,17.65991152323517,1.7022192496007236,0.38,0.88,-0.004182237263528288,
0.02,0.05263157894736842,0.18981481481481488,0.24,0.9899999999999999,0.01,18.67735618330191,1.221892301886541,0.24,18.67735618330191,1.224404460905348,0.38,0.8200000000000001,-0.00205173951828741,
0.02,0.05263157894736842,0.03549382716049383,0.02,0.9099999999999999,0.8899999999999999,21.661202320129572,0.9849847648583608,0.2,21.04414244249298,0.5702702797687913,0.38,0.46,0.7272244404139563,
0.02,0.05263157894736842,0.5535714285714289,0.26,0.9699999999999999,0.01,16.4984350353956,2.6384501988437803,0.26,16.189198342175388,2.6538721568066093,0.38,0.93,-0.00581111562713188,
0.02,0.05263157894736842,0.7916666666666679,0.26,0.9899999999999999,0.01,15.394710296108524,3.4498938087646502,0.26,15.394710296108519,3.4766387418711786,0.38,0.9500000000000001,-0.007692755874927015,
0.02,0.05263157894736842,0.1776315789473685,0.24,0.9899999999999999,0.01,18.724627070989868,1.1707819452808403,0.24,18.724627070989868,1.1727529586567345,0.38,0.81,-0.0016806722689078901,
0.02,0.05263157894736842,0.092741935483871,0.05,0.9699999999999999,0.7499999999999999,20.843182604615052,0.9960427040328714,0.22,20.058801638828072,0.8104402920203924,0.38,0.6900000000000001,0.22901429487147085,
0.02,0.05263157894736842,2.041666666666665,0.27,0.9699999999999999,0.01,11.304941554174247,6.498387820416701,0.27,11.46128518291393,6.5472591607395785,0.38,0.98,-0.007464396799187756,
0.02,0.05263157894736842,0.02895480225988701,0.02,0.9099999999999999,0.8899999999999999,21.708351095241287,0.9845452119070394,0.19,21.33036283640125,0.5439543799593569,0.38,0.41000000000000003,0.8099775425663498,
0.02,0.05263157894736842,0.27884615384615385,0.25,0.9699999999999999,0.01,18.056851291044445,1.5877519100988826,0.25,17.753661111937184,1.5927082516766724,0.38,0.87,-0.0031118954601837556,
0.02,0.05263157894736842,0.125,0.05,0.9699999999999999,0.7499999999999999,20.64301563303855,1.0187735642844646,0.23,19.465332715871575,0.9489349698987392,0.38,0.75,0.0735968181182931,
0.02,0.05128205128205128,0.0017361111111111114,0.02,0.9099999999999999,0.8899999999999999,21.905617462365235,0.9586978270169795,0.14,22.06161427083276,0.44659448332970486,0.39,0.04,1.1466853326739526,
0.02,0.05263157894736842,0.031432748538011694,0.02,0.9099999999999999,0.8899999999999999,21.690472561429207,0.9847125719499712,0.2,21.06806050851174,0.5538066197997676,0.38,0.43,0.7780801759032789,
0.02,0.05263157894736842,0.479166666666667,0.25,0.9699999999999999,0.01,16.761154675238238,2.365943577472506,0.25,17.024436402173162,2.3798743387204575,0.38,0.92,-0.005853570090360916,
0.02,0.05263157894736842,0.06517094017094018,0.02,0.9099999999999999,0.8899999999999999,21.448522961907422,0.9868985949102794,0.22,20.19229492137742,0.6933550841592632,0.38,0.61,0.42336678198149547,
0.02,0.05128205128205128,0.003136200716845879,0.02,0.9099999999999999,0.8899999999999999,21.895433015883796,0.9588100367648231,0.14,22.050744553143122,0.45069666958529986,0.39,0.07,1.1273954334897889,
0.02,0.05263157894736842,0.0451388888888889,0.02,0.9099999999999999,0.8899999999999999,21.59184203878319,0.9856210277151789,0.21,20.67834669381089,0.6095804285779669,0.38,0.52,0.6168843051842099,
0.02,0.05263157894736842,0.11265432098765431,0.05,0.9699999999999999,0.7499999999999999,20.71957116154197,1.0101455677331046,0.23,19.51880880188231,0.8961181510123436,0.38,0.73,0.12724596259091991,
0.02,0.05128205128205128,0.003623188405797102,0.02,0.9099999999999999,0.8899999999999999,21.891891499390805,0.9588489839838248,0.15,22.012002044303884,0.45220308547537336,0.39,0.08,1.1203946076038949,
0.02,0.05263157894736842,0.21874999999999997,0.24,0.9899999999999999,0.01,18.563663361417664,1.3420795834119648,0.24,18.56366336141766,1.3458655937027804,0.38,0.84,-0.00281306715063534,
0.02,0.05263157894736842,0.09722222222222227,0.05,0.9699999999999999,0.7499999999999999,20.815360107838206,0.999236188568559,0.23,19.585034232955394,0.8296438112571385,0.38,0.7000000000000001,0.20441588909635988,
0.02,0.05263157894736842,0.07094594594594594,0.02,0.9099999999999999,0.8899999999999999,21.40739850020592,0.9872563854918043,0.22,20.164509154675525,0.7180200219266216,0.38,0.63,0.3749705514377668,
0.02,0.05128205128205128,0.006226053639846744,0.02,0.9099999999999999,0.8899999999999999,21.87297065859747,0.9590564344548771,0.15,21.992195232545143,0.460382592727274,0.39,0.13,1.0831726690044783,
0.02,0.05263157894736842,0.05995934959349593,0.02,0.9099999999999999,0.8899999999999999,21.4857105572003,0.9865717463945508,0.21,20.59871432490511,0.6713422443086452,0.38,0.59,0.46955111905780944,
0.02,0.05263157894736842,0.057539682539682536,0.02,0.9099999999999999,0.8899999999999999,21.503000154287214,0.9864186949431972,0.21,20.611750075278657,0.6612936482485235,0.38,0.58,0.4916500370989305,
0.02,0.05263157894736842,0.25595238095238093,0.24,0.9699999999999999,0.01,18.143021623100893,1.494603591783955,0.24,18.414841506919643,1.499494236992028,0.38,0.86,-0.0032615298461456943,
0.02,0.05128205128205128,0.011075949367088606,0.02,0.9099999999999999,0.8899999999999999,21.837752003165473,0.9594397914108045,0.17,21.78607471975819,0.4767427426807845,0.39,0.21,1.0124895578184447,
0.02,0.05263157894736842,0.9999999999999992,0.26,0.9699999999999999,0.01,14.489228475612078,4.089012794012206,0.26,14.702523931296907,4.116706700763132,0.38,0.96,-0.0067271993765775084,
0.02,0.05263157894736842,0.14772727272727276,0.23,0.9699999999999999,0.01,19.108630126659257,1.0452694965839455,0.23,19.36581939048792,1.0453141148274732,0.38,0.78,-4.268405342922055e-05,
0.02,0.05128205128205128,0.011752136752136754,0.02,0.9099999999999999,0.8899999999999999,21.83284553648454,0.9594929145353385,0.17,21.781255368742375,0.47914107696838193,0.39,0.22,1.0025269396776317,
0.02,0.05128205128205128,0.004120879120879121,0.02,0.9099999999999999,0.8899999999999999,21.88827262976306,0.9588887434555364,0.15,22.008213053385745,0.4537682389166484,0.39,0.09,1.1131684882680215,
0.02,0.05263157894736842,0.0773809523809524,0.04,0.9499999999999998,0.7899999999999999,21.178060525575805,0.9877548277035818,0.22,20.13343500354943,0.7454164626314136,0.38,0.65,0.32510465923529974,
0.02,0.05128205128205128,0.000850340136054422,0.02,0.9099999999999999,0.8899999999999999,21.912062653132747,0.9586266552856846,0.14,22.068495071918072,0.44399710323263747,0.39,0.02,1.159083129836099,
0.02,0.05263157894736842,0.08088235294117647,0.04,0.9499999999999998,0.7899999999999999,21.154635420762087,0.9894769620481746,0.22,20.116478491765463,0.7602845547623125,0.38,0.66,0.3014560875270107,
0.02,0.05263157894736842,4.1249999999999964,0.28,0.9899999999999999,0.01,7.810190124189966,9.089273182081314,0.28,7.8101901241899645,9.176973395923204,0.38,0.99,-0.009556550951847598,
0.02,0.05263157894736842,0.10201149425287356,0.05,0.9699999999999999,0.7499999999999999,20.785624028373785,1.0026367938426535,0.23,19.564557627649354,0.850327396891369,0.38,0.71,0.17911853423528146,
0.02,0.05128205128205128,0.010416666666666668,0.02,0.9099999999999999,0.8899999999999999,21.842536717710068,0.959387920040586,0.17,21.790774287570407,0.47440331521898077,0.39,0.2,1.0223044174928253,
0.02,0.05263157894736842,0.1666666666666667,0.24,0.9699999999999999,0.01,19.03072748356905,1.1249163177261265,0.24,18.766846433660938,1.1260107860196562,0.38,0.8,-0.0009719873975616578,
0.02,0.05128205128205128,0.013157894736842106,0.02,0.9099999999999999,0.8899999999999999,21.82264829077931,0.9596031019021717,0.17,21.77123853981655,0.4841235938459207,0.39,0.24,0.9821448780857791,
0.02,0.05263157894736842,0.4212962962962965,0.25,0.9899999999999999,0.01,17.240226503419848,2.147992334523345,0.25,17.240226503419844,2.1606154233684047,0.38,0.91,-0.005842358019170435,
0.02,0.05128205128205128,0.016203703703703706,0.02,0.9099999999999999,0.8899999999999999,21.80056848825436,0.9598406776858691,0.18,21.605659894925367,0.4951297059253731,0.39,0.28,0.9385641099678599,
0.02,0.05128205128205128,0.008534136546184741,0.02,0.9099999999999999,0.8899999999999999,21.85620400570437,0.9592393888772646,0.16,21.907821108616076,0.46807071605557243,0.39,0.17,1.0493471519875586,
0.02,0.05128205128205128,0.018719806763285027,0.02,0.9099999999999999,0.8899999999999999,21.782343539033963,0.9600357457403719,0.18,21.58859204876202,0.5045160098351994,0.39,0.31,0.9028846003399742,
0.02,0.05128205128205128,0.005149812734082397,0.02,0.9099999999999999,0.8899999999999999,21.88079247502786,0.9589708030115837,0.15,22.000382262179905,0.4570023225528662,0.39,0.11,1.098393718558508,
0.02,0.05128205128205128,0.009146341463414634,0.02,0.9099999999999999,0.8899999999999999,21.851758564349094,0.9592877595605828,0.16,21.903292276302754,0.470119443979181,0.39,0.18,1.0405192166505337,
0.02,0.05128205128205128,0.019607843137254905,0.02,0.9099999999999999,0.8899999999999999,21.775914459490547,0.9601043383060869,0.18,21.582568944318684,0.5078251516310279,0.39,0.32,0.8906199017957914,
0.02,0.05128205128205128,0.00977366255144033,0.02,0.9099999999999999,0.8899999999999999,21.847204152670344,0.9593372566697835,0.16,21.898652618230646,0.47221785892810114,0.39,0.19,1.0315564914198854,
0.02,0.05263157894736842,0.1567460317460318,0.24,0.9699999999999999,0.01,19.071649609982394,1.0832888172952306,0.24,18.804769484768826,1.0835129084081088,0.38,0.79,-0.00020681905230590658,
0.02,0.05128205128205128,0.013888888888888888,0.02,0.9099999999999999,0.8899999999999999,21.81734735478677,0.9596602648973566,0.17,21.766031052545298,0.48671263881386007,0.39,0.25,0.9717183988402078,
0.02,0.05263157894736842,0.33712121212121215,0.25,0.9899999999999999,0.01,17.54744131396344,1.820697113124418,0.25,17.54744131396344,1.8298524976265664,0.38,0.89,-0.005003345632516032,
0.02,0.05263157894736842,0.2361111111111111,0.24,0.9899999999999999,0.01,18.49455868312632,1.4133736425210217,0.24,18.49455868312632,1.4179161657063515,0.38,0.85,-0.0032036613272314884,
0.02,0.05128205128205128,0.004629629629629629,0.02,0.9099999999999999,0.8899999999999999,21.884573846528973,0.9589293408697133,0.15,22.00434071906216,0.4553676065472586,0.39,0.1,1.1058356525195525,
0.02,0.05128205128205128,0.025537634408602152,0.02,0.9099999999999999,0.8899999999999999,21.73302908357996,0.9605589900093994,0.19,21.35213459313059,0.5306464632083127,0.39,0.38,0.810167515678548,
0.02,0.05263157894736842,0.3750000000000001,0.25,0.9899999999999999,0.01,17.410370392180777,1.9696970550990678,0.25,17.410370392180774,1.9804296321105634,0.38,0.9,-0.005419317524580691,
0.02,0.05128205128205128,0.0026595744680851063,0.02,0.9099999999999999,0.8899999999999999,21.898899631550535,0.9587718771487839,0.14,22.054444003603155,0.4493006411372345,0.39,0.06,1.1339205631267646,
0.02,0.05128205128205128,0.030172413793103443,0.02,0.9099999999999999,0.8899999999999999,21.699564194955165,0.9609103279124067,0.19,21.322603703995807,0.5486894142795473,0.39,0.42,0.751282789324673,
0.02,0.05263157894736842,0.6527777777777785,0.26,0.9499999999999998,0.01,15.91231201631799,2.9873376771635005,0.26,15.860318785650763,3.009054925166522,0.38,0.9400000000000001,-0.00721729863466003,
0.02,0.05263157894736842,1.3472222222222212,0.27,0.9899999999999999,0.01,13.204112156634421,5.023287297094249,0.27,13.204112156634418,5.067078040108456,0.38,0.97,-0.008642208126178774,
0.02,0.05128205128205128,0.03549382716049383,0.02,0.9099999999999999,0.8899999999999999,21.661202320129572,0.9613094507435526,0.2,21.04414244249298,0.5702702797687913,0.39,0.46,0.685708487444415,
0.02,0.05128205128205128,0.03409090909090909,0.02,0.9099999999999999,0.8899999999999999,21.671309513914053,0.9612046652357014,0.2,21.052408045410687,0.5645873066723776,0.39,0.45,0.7024907465613206,
0.02,0.05128205128205128,0.00042087542087542097,0.02,0.9099999999999999,0.8899999999999999,21.915188140067013,0.9585920968576466,0.13,22.076777329291495,0.442743451069335,0.39,0.01,1.1651186359559005,
0.02,0.05128205128205128,0.0012886597938144332,0.02,0.9099999999999999,0.8899999999999999,21.908873090426493,0.9586618919479237,0.14,22.065089748246425,0.44528261012569453,0.39,0.03,1.1529291064775968,
0.02,0.05128205128205128,0.024470899470899473,0.02,0.9099999999999999,0.8899999999999999,21.740738172600853,0.9604776300271336,0.19,21.35892980774201,0.5264863187397782,0.39,0.37,0.8243164083089125,
0.02,0.05128205128205128,0.0,0.02,0.9099999999999999,0.8899999999999999,21.918251461760363,0.9585581972609865,0.13,22.080089334159055,0.4416017866831811,0.39,0.0,1.1706393093664857,
0.02,0.05128205128205128,0.02895480225988701,0.02,0.9099999999999999,0.8899999999999999,21.708351095241287,0.9608183650082053,0.19,21.33036283640125,0.5439543799593569,0.39,0.41000000000000003,0.7663583572578192,
0.02,0.05128205128205128,0.02243589743589744,0.02,0.9099999999999999,0.8899999999999999,21.755451761768157,0.9603218998507158,0.19,21.371891186920386,0.5185423598877799,0.39,0.35000000000000003,0.8519642253692514,
0.02,0.05128205128205128,0.031432748538011694,0.02,0.9099999999999999,0.8899999999999999,21.690472561429207,0.9610052659749354,0.2,21.06806050851174,0.5538066197997676,0.39,0.43,0.7352722622246608,
0.02,0.05128205128205128,0.015410958904109592,0.02,0.9099999999999999,0.8899999999999999,21.806313398124022,0.9597789954445313,0.18,21.61103813280813,0.4921691903533359,0.39,0.27,0.9500997101331985,
0.02,0.05128205128205128,0.017018779342723007,0.02,0.9099999999999999,0.8899999999999999,21.794663145596633,0.9599039860793072,0.18,21.6001304991255,0.4981720238354648,0.39,0.29,0.9268524528714648,
0.02,0.05128205128205128,0.002192982456140351,0.02,0.9099999999999999,0.8899999999999999,21.90229369618502,0.958734481473839,0.14,22.058066449899762,0.44793354238173644,0.39,0.05,1.1403498304147748,
0.02,0.05128205128205128,0.01785714285714286,0.02,0.9099999999999999,0.8899999999999999,21.788590562014438,0.9599689858447524,0.18,21.59444349217574,0.5012995810683654,0.39,0.3,0.914960678400877,
0.02,0.05128205128205128,0.04698581560283689,0.02,0.9099999999999999,0.8899999999999999,21.578585977579827,0.9621562452226589,0.21,20.668451290214577,0.6173050744391217,0.39,0.53,0.5586397796857023,
0.02,0.05128205128205128,0.04891304347826088,0.02,0.9099999999999999,0.8899999999999999,21.56476253167568,0.9622962746969955,0.21,20.658116779435524,0.6253571220731299,0.39,0.54,0.5387947793844166,
0.02,0.05128205128205128,0.03846153846153846,0.02,0.9099999999999999,0.8899999999999999,21.639836988524095,0.961530090190087,0.2,21.02664739693083,0.5822763894534692,0.39,0.48,0.6513293473784665,
0.02,0.05128205128205128,0.05303030303030304,0.02,0.9099999999999999,0.8899999999999999,21.535261612320653,0.9625935648864719,0.21,20.636008775759688,0.6425302732452449,0.39,0.56,0.49812951228690694,
0.02,0.05128205128205128,0.055232558139534906,0.02,0.9099999999999999,0.8899999999999999,21.519499558236053,0.9627515489376647,0.21,20.624167302259284,0.6516997051615073,0.39,0.5700000000000001,0.47729320929962826,
0.02,0.05128205128205128,0.057539682539682536,0.02,0.9099999999999999,0.8899999999999999,21.503000154287214,0.9629162930201781,0.21,20.611750075278657,0.6612936482485235,0.39,0.58,0.45610999828974697,
0.02,0.05128205128205128,0.005681818181818182,0.02,0.9099999999999999,0.8899999999999999,21.876925719976715,0.9590131578209032,0.15,21.996334778688073,0.458673571805598,0.39,0.12,1.0908402331655744,
0.02,0.05128205128205128,0.007352941176470589,0.02,0.9099999999999999,0.8899999999999999,21.864783243666327,0.9591458763198312,0.16,21.916561798646445,0.4641154263242777,0.39,0.15,1.0666106358845213,
0.02,0.05128205128205128,0.0451388888888889,0.02,0.9099999999999999,0.8899999999999999,21.59184203878319,0.962021523171035,0.21,20.67834669381089,0.6095804285779669,0.39,0.52,0.5781699642412157,
0.02,0.05128205128205128,0.04336734693877551,0.02,0.9099999999999999,0.8899999999999999,21.604564880332052,0.9618918118565931,0.21,20.687830270497535,0.6021636310876961,0.39,0.51,0.5973927387795162,
0.02,0.05128205128205128,0.006782945736434109,0.02,0.9099999999999999,0.8899999999999999,21.868924233269155,0.9591006633552407,0.16,21.920780961395565,0.46220561406973587,0.39,0.14,1.075051955579525,
0.02,0.05128205128205128,0.07407407407407407,0.04,0.9499999999999998,0.7899999999999999,21.200199388191113,0.9646513517626149,0.22,20.14941827788811,0.7313492560122351,0.39,0.64,0.31900230133887875,
0.02,0.05128205128205128,0.007936507936507938,0.02,0.9099999999999999,0.8899999999999999,21.86054433834141,0.9591921065790023,0.16,21.91224303652294,0.46606993125302765,0.39,0.16,1.058043315517517,
0.02,0.05128205128205128,0.08459595959595963,0.04,0.9499999999999998,0.7899999999999999,21.12980923527927,0.9698968259130734,0.22,20.098457920773825,0.7760237919409896,0.39,0.67,0.24982872430646585,
0.02,0.05128205128205128,0.05995934959349593,0.02,0.9099999999999999,0.8899999999999999,21.4857105572003,0.9630882416978215,0.21,20.59871432490511,0.6713422443086452,0.39,0.59,0.4345711890804953,
0.02,0.05128205128205128,0.092741935483871,0.05,0.9699999999999999,0.7499999999999999,20.843182604615052,0.9755792555242921,0.22,20.058801638828072,0.8104402920203924,0.39,0.6900000000000001,0.20376450323344053,
0.02,0.05128205128205128,0.10201149425287356,0.05,0.9699999999999999,0.7499999999999999,20.785624028373785,0.9822298552722866,0.23,19.564557627649354,0.850327396891369,0.39,0.71,0.1551196149425822,
0.02,0.05128205128205128,0.03273809523809524,0.02,0.9099999999999999,0.8899999999999999,21.6810600879154,0.9611033261472162,0.2,21.06037546763492,0.5591028249145936,0.39,0.44,0.7190099626021933,
0.02,0.05128205128205128,0.10714285714285715,0.05,0.9699999999999999,0.7499999999999999,20.753771730835247,0.9858896809992791,0.23,19.542541808442436,0.872434902162609,0.39,0.72,0.13004383313349366,
0.02,0.05128205128205128,0.012445887445887446,0.02,0.9099999999999999,0.8899999999999999,21.827812614966838,0.9595473353096065,0.17,21.776311600676276,0.48160057095218595,0.39,0.23,0.992413201281009,
0.02,0.05128205128205128,0.014639639639639641,0.02,0.9099999999999999,0.8899999999999999,21.811904319086477,0.9597188774487418,0.17,21.7606837301099,0.48937033118276435,0.39,0.26,0.9611300814440202,
0.02,0.05128205128205128,0.0234375,0.02,0.9099999999999999,0.8899999999999999,21.74820877023523,0.960398633855174,0.19,21.365512060472266,0.5224535371037359,0.39,0.36,0.8382469744184771,
0.02,0.05128205128205128,0.09722222222222227,0.05,0.9699999999999999,0.7499999999999999,20.815360107838206,0.9788000556691631,0.23,19.585034232955394,0.8296438112571385,0.39,0.7000000000000001,0.17978347139842077,
0.02,0.05128205128205128,0.1666666666666667,0.24,0.9699999999999999,0.01,19.03072748356905,1.1246671975417937,0.24,18.766846433660938,1.1260107860196562,0.39,0.8,-0.0011932287812375098,
0.02,0.05128205128205128,0.0205223880597015,0.02,0.9099999999999999,0.8899999999999999,21.76929525666966,0.9601748401274796,0.18,21.576366525445184,0.5112310725245408,0.39,0.33,0.8781621300637745,
0.02,0.05128205128205128,0.02146464646464647,0.02,0.9099999999999999,0.8899999999999999,21.762477380680476,0.9602473321221412,0.19,21.378076427351825,0.5147473705424234,0.39,0.34,0.8654730205037571,
0.02,0.05128205128205128,0.027777777777777783,0.02,0.9099999999999999,0.8899999999999999,21.716848309992542,0.9607292394026142,0.19,21.337862662594883,0.5393737506378151,0.39,0.4,0.7811939091706666,
0.02,0.05128205128205128,0.08854166666666669,0.05,0.9699999999999999,0.7499999999999999,20.869269231740848,0.9725489155177274,0.22,20.079270910307162,0.7927128828131681,0.39,0.68,0.2268614987892712,
0.02,0.05128205128205128,0.18981481481481488,0.24,0.9899999999999999,0.01,18.67735618330191,1.221642766358586,0.24,18.67735618330191,1.224404460905348,0.39,0.8200000000000001,-0.0022555410691005306,
0.02,0.05128205128205128,0.20343137254901972,0.24,0.9899999999999999,0.01,18.624095022430186,1.2784135018089062,0.24,18.62409502243019,1.2817759515437255,0.39,0.8300000000000001,-0.0026232741617360222,
0.02,0.05128205128205128,0.026639344262295087,0.02,0.9099999999999999,0.8899999999999999,21.72506991341016,0.9606428216342704,0.19,21.345115937077164,0.5349400981771593,0.39,0.39,0.7957951271697876,
0.02,0.05128205128205128,0.27884615384615385,0.25,0.9699999999999999,0.01,18.056851291044445,1.5875155383613344,0.25,17.753661111937184,1.5927082516766724,0.39,0.87,-0.003260304145389803,
0.02,0.05128205128205128,0.4212962962962965,0.25,0.9899999999999999,0.01,17.240226503419848,2.14776199951338,0.25,17.240226503419844,2.1606154233684047,0.39,0.91,-0.005948964223807196,
0.02,0.05128205128205128,0.11265432098765431,0.05,0.9699999999999999,0.7499999999999999,20.71957116154197,0.9898034786372589,0.23,19.51880880188231,0.8961181510123436,0.39,0.73,0.10454573151886182,
0.02,0.05128205128205128,0.479166666666667,0.25,0.9699999999999999,0.01,16.761154675238238,2.365724166945718,0.25,17.024436402173162,2.3798743387204575,0.39,0.92,-0.005945764255077202,
